-5486,9191,9997,-5706,-4485
-4261,3423,-8403,114,2489
6468,8026,-2297,-8665,1864
-4087,590,-4244,690,-9072
2425,2828,-5919,-3463,2390
8476,9282,1985,-4614,-5904
6788,-8518,5432,3161,4881
-9499,-8792,8569,2961,-2446
-5355,-8954,9893,-8623,-1889
3631,-8769,-6140,-5578,-3
-8264,-9198,4631,-45,365
-5934,-2542,7991,-3751,-13
-4383,-2312,-3605,-6737,9052
-6642,-7570,4475,3487,-2422
-6915,4577,-6500,1554,4177
3939,-539,4605,-5710,1163
-621,-9227,-5724,4963,-3394
-5737,4959,-698,-8973,693
-4110,4395,-2201,7956,-7702
7312,5352,-4452,-2139,1500
3580,1201,-5064,9411,9031
-9570,7121,3234,3495,864
-8085,4565,7030,7610,-5570
2392,5466,1340,258,244
1039,7039,-1077,9003,1204
7179,-8899,415,7076,-3010
-7870,-5128,9018,-517,-3190
3944,-2917,-242,-113,-9180
-6412,3381,-4287,-7568,6473
-6830,-6034,680,4444,-6289
6270,6324,8327,-7646,9635
5195,3596,3757,-1266,5447
-1970,-9397,-946,-1002,-3215
-6431,5578,-8174,-2570,-6281
-819,-5865,7603,-6885,1843
1889,-3837,-3178,6399,3672
8022,-3149,9652,-8225,-4453
7517,8145,2028,578,3143
9184,-2477,-3141,319,9685
2336,6893,-4052,7344,-2497
-1561,-6020,-5439,5675,9095
4558,7232,7504,3275,1833
-4159,-7029,5123,-8880,-4478
169,8987,-7388,-9675,5071
-3326,1246,114,-6998,183
6124,8524,-5889,494,-3390
5125,3347,-2813,5574,-9312
7859,5118,-1927,-4240,31
-5381,5100,-4921,-9951,-3537
3850,-8567,6777,2763,-6044
5167,80,-8014,-1960,-8063
-2439,-69,-3105,-4305,1462
5039,6042,9686,-247,3365
7193,2218,-635,2987,7815
-267,9209,7422,-9697,9626
5655,359,2098,-3295,-4922
8513,-3251,9584,5277,-3214
182,50,5731,-5823,-9030
-5497,-2676,-7614,-46,-9734
-4621,7295,-2698,-8842,-3380
6481,-7960,-534,5635,5379
-3685,-8085,-1543,8565,-9271
8136,-5179,8050,-9688,2122
-6999,-8410,4691,506,7057
-8216,829,-4954,-7341,2896
-2503,-1507,6925,-8575,1228
-6643,8557,-1942,9317,-8041
2247,6994,2427,-8874,-2118
5119,7158,-9545,-5621,-5787
-7361,-8529,7927,-9024,-8236
-481,-6387,1447,8133,7636
612,-7599,-2682,4239,-8230
-4058,-8904,223,-5055,-7510
4781,-9932,-2248,-9420,2796
9306,-7025,9732,-8722,2326
-8856,4330,-260,1769,-4079
-4296,-5718,-435,-6637,-8384
6846,-7294,-5681,3685,5088
7691,6310,-167,2659,-4854
-882,3645,-4581,-1507,1407
-2162,-6219,8196,-5251,-3795
-8070,-6356,7097,-1826,2554
-1726,9338,3877,4696,-3200
2073,-9341,-3506,-2302,-3934
-8468,-6556,9258,-4579,-9656
6834,-244,1647,3987,8748
4840,-3753,1439,-1992,4522
4268,-1250,-524,271,-5799
2437,-3404,5380,-6480,-5533
-8436,7727,5980,-284,8842
9066,-7463,-7719,-8269,564
-9190,5213,7361,-1177,9727
1742,7713,-4892,2554,-1055
5983,1974,6649,-1927,6459
-9539,-4414,5876,9688,7309
6128,9561,-737,-510,-600
202,4045,8294,7801,-4206
-3918,-182,9510,-3241,-6590
4514,4328,-9138,9642,-2623
8736,8994,2773,587,7366
-6619,-5392,3042,3860,1476
-6324,4923,685,8882,-5871
-3207,5230,8687,-5250,2263
-4349,7317,7629,7274,9149
-3904,2436,4643,-5049,-7865
5557,1788,-1764,9644,-9367
7509,5774,9371,5747,6273
5729,-3093,4672,9483,3724
8941,1237,-7964,9399,-1261
2824,5640,7360,2500,-2942
4595,445,-2869,-4674,-4383
1021,-1157,5873,-4049,-736
3171,4524,6570,5629,9508
-7053,-6746,-4586,8872,5999
-828,1450,7722,5098,-2100
-3688,1568,4197,8564,206
1952,4117,4819,-1583,7384
5129,-202,-4089,7598,2837
-143,-758,-3432,691,324
-3541,8130,8626,-5980,8016
-1753,-3979,6650,1312,7790
4242,6734,9529,-1968,1237
7400,2336,-8811,-1055,5389
8333,-2090,-4288,7459,-7599
-5645,-3328,-9410,-1334,1771
4047,-5095,1317,3153,-2116
-3146,-6493,-1667,-6401,-567
-9308,3811,-875,2945,-3445
-1749,-6774,-7592,-2593,1604
2166,3806,-8470,-811,-8944
6442,-598,1372,5295,9970
-4711,3729,-6817,8963,2577
3528,-8256,-2385,9565,1496
-8990,-1224,-4302,-3355,5033
8151,-7434,-1031,7592,6770
-9215,4432,250,-510,9590
4835,-1722,-5194,6368,-9586
-318,-9477,804,5682,-158
3513,3379,-9337,288,1003
1058,3415,7940,8901,-8215
-6887,7027,-8391,2763,7765
6102,-8628,4979,7836,3314
8081,-1243,8546,-9505,5235
6621,-212,8466,2236,-8625
-6581,-4111,3479,-865,9561
-2644,-4389,2495,6059,7182
1419,-4438,1437,9829,1708
-1957,-5446,924,-4657,5118
7830,1208,-5921,-285,-4789
5251,8958,-6891,3070,-352
-5729,-2726,-8746,7600,2589
-732,-2514,1585,-6455,-2524
-4743,-3887,-969,209,2488
-7288,1557,-5934,-8225,-1098
7278,4823,-8486,-1251,3621
-5483,-525,-1553,-7199,-5203
-4008,-7073,904,4036,-3124
-3817,4534,9790,1731,5503
-7501,151,6619,-7069,-5836
3101,6858,-622,-9475,-9178
4758,4887,-338,6082,7125
-5080,1078,-5452,-6766,3424
3774,-9881,5330,9167,-6732
7017,-3802,2337,1190,7140
2239,-5993,-1912,-7195,7731
-2027,3361,9426,7609,4120
8444,7361,-5952,6382,5053
-630,9682,9372,76,3628
-9891,-9762,1382,7801,-815
-819,-1660,1941,-1515,-4996
-795,-4259,4489,-3996,-2783
2120,3510,-1773,4655,8923
2642,5691,39,4488,-9162
4209,-9193,8216,9123,-2860
738,-2947,8541,-6782,-9495
-5078,2333,-2755,-7998,4926
-7273,7999,-8548,-288,-5076
4121,-6790,-1875,-6468,5469
-7808,-8411,-9440,4816,-6314
-5743,448,-6693,5900,3
-2341,-9258,-4722,-8364,-4989
-8762,69,2559,-6294,5525
-8415,7140,8233,8740,1569
-9295,-2982,-9362,-5879,2015
-3709,-6848,3832,-836,-7228
1691,-558,-8597,8100,1414
4730,-6025,6348,6343,3800
8763,-6556,-2397,-7833,6124
-1892,7126,-4905,5661,2693
670,876,381,-1522,8679
-7669,-5244,9908,41,4354
-1561,2131,5664,-3654,3709
5028,-5991,5070,6335,7030
7682,-8887,-9590,6582,4850
5126,3843,-8195,-1603,-6347
-1700,-5422,-7396,-9769,-7452
-953,-7690,-332,5926,-6842
479,9064,-8611,6318,1818
-9911,-6790,9860,8995,-3159
1596,2168,-9417,-4694,-1235
3640,9071,-6309,-4522,-657
-8489,-7108,3275,-2931,-1059
8672,8485,2646,6570,4400
-998,4188,1410,4639,5197
-3891,-7541,2538,-2353,6902
-4430,7925,6823,-9542,-1514
8942,109,-2754,9858,6362
-2447,755,3006,3132,-1057
2393,-8937,2444,-8255,338
3991,6589,-6752,3054,-1406
5058,-8557,3100,1870,1301
-7185,-8054,7013,3458,-7572
3950,-7363,-7156,-736,-656
6899,4295,-1589,506,-7945
-1799,675,-2041,4025,7886
-6468,3491,5602,-5840,1446
-4035,-4065,6616,-9062,-3031
2788,8627,6826,7672,-7726
-7445,4408,791,9169,-3536
1804,6508,6841,1800,-6772
6424,2609,9974,2990,2416
-3319,4575,-5538,-3539,358
-4776,-7940,-6667,-831,5259
-7166,-3828,-4898,8758,4164
1492,-6863,817,4449,9739
-1039,-7928,6216,4595,-7470
6123,-2107,-7467,-9261,5296
-4921,2883,-5720,-7227,8668
-473,-1068,7795,4962,-833
2976,-666,9585,7512,-3841
6661,-6855,-5924,-1332,3534
-8522,-4869,6467,4531,9681
5800,-9066,1980,4088,-9090
-7204,369,8890,-4757,-9823
7610,199,389,1718,-6836
-91,-7700,-7781,-2919,-5418
-9801,1752,-3944,-1262,776
4185,-5164,-9916,9042,5076
-3227,7742,7283,3344,-4349
5460,-3525,-2749,-3191,8995
5711,-3405,1742,1724,8486
-780,8752,9742,-1032,-5249
-956,-1044,-9827,-7424,7323
8044,-3828,-5790,-1955,-9222
-3746,2113,1737,-5187,-6742
-4655,8638,4865,-2973,3276
-2057,4214,2163,-826,-5322
567,-7587,-3356,-8712,2203
710,-2851,-648,-8457,4288
846,-5422,1395,9623,3968
-1320,-7886,4747,-6706,-7838
5011,-7751,6149,-2478,-7246
-5177,-5700,-8066,-1598,9440
1014,4034,1039,-2588,7382
8989,-1412,-4192,-6477,-2140
-9397,9851,9232,6630,-2723
-1734,-6202,-4984,-4442,3534
3072,-5377,5372,5076,-5886
-7009,7843,5822,6995,7031
7093,4272,5344,-438,8570
-342,-1541,-9377,-7188,146
649,-7863,636,7716,-4450
-1474,-5480,-8929,2207,8943
9583,4660,-5666,59,-3856
1922,2618,3934,-4166,-5972
-4353,2422,9066,6334,-180
2764,-459,7463,4219,-3576
-8947,8616,3558,8300,9415
3010,-9866,-7131,3260,2674
9232,-6409,-4850,-4225,-4620
1331,7464,4969,-6029,-4986
-4806,-9264,-6456,-639,3369
-1080,1350,-6194,9561,-6703
6955,-3085,6237,-1209,5798
-9353,-3470,-9116,2401,-4994
4151,-7112,2665,6596,-2825
-9205,5159,8604,-4877,2706
-8798,-4994,4143,29,-8999
-750,5443,-2299,1527,-3324
7888,-3124,1246,-5022,-4083
-4864,8134,-2760,2414,3311
2544,-9361,3638,5596,4354
-7224,-9507,-2574,7016,7602
6286,-686,-585,-7918,-8390
7546,4921,5200,-6984,3750
7007,-8949,5245,3124,5527
-5326,5192,-8258,-6755,-9173
5290,4474,-9322,-9570,5697
-8905,-4126,-3506,1175,6529
-343,4921,2819,5353,-4514
9133,1339,5294,-5173,911
-9218,7316,-688,2042,-2055
911,8401,-2199,7724,-9049
-1427,-7193,2477,1977,-2547
8210,-578,6855,6490,-4960
1495,1561,9969,-1639,6211
9027,-490,6096,-5703,5944
9870,-333,-6809,-1735,-4050
7501,-3354,-2285,-4160,-6979
-2801,6857,9067,-6121,6352
-8087,-9940,2874,-7850,8185
7374,4998,-1056,-576,5563
-965,188,-7409,6713,239
3729,2897,-9355,1905,6865
5402,2792,6755,929,-5898
8010,9002,-6326,-8253,2450
-7109,2655,-343,-1803,5212
9891,9904,-3872,-2606,5672
-2540,-5993,-7947,-9705,-5690
-5819,-339,8429,-469,-590
5701,2498,-4544,2817,-2417
6371,-3413,-7836,1604,101
2525,-5927,-9416,9304,-8658
7236,5085,-344,-2522,-3846
-3878,-6512,-4618,1559,-8969
230,3912,1271,8129,4841
8181,-1481,5867,-7290,-5192
9882,1267,2023,1351,5147
-182,-1534,1866,-8820,4126
1379,5671,7143,663,-3572
-9559,-7089,-4306,-9487,-4835
-8882,1325,8504,-462,950
4282,9853,5783,9032,4419
4311,-4442,54,6241,2929
9495,-9357,-1696,3203,-3723
8000,-2583,-5288,-4089,-9631
7600,-9846,-3455,-6204,436
5203,-3384,-9952,-7582,-8430
4789,-6394,-8461,4917,-6059
-7864,8402,8289,5698,7016
-7055,9906,6910,4024,-3430
-4934,-2642,4870,8728,-8733
-6535,4866,5890,2499,7185
3017,3169,-6289,-8548,-4433
-9284,-7862,-8972,1676,-187
-950,-3733,-4391,7335,-742
8361,5411,-9301,-3246,1932
2884,6220,-1220,-1231,5446
4538,4915,-9133,-399,-8453
9642,9564,-2202,-647,-4042
-8550,-1080,6345,-1825,4254
4177,9561,-8906,9764,7003
3334,3447,8224,-5521,-4370
1628,-3969,-8661,6535,8115
4116,5488,-7805,-8598,2322
4162,-85,3934,-8782,-6471
5664,-6542,1690,5121,-1034
-9258,1682,5125,360,8375
-9096,-9816,632,-5847,-6769
-7528,-948,-828,-5738,-777
-8940,8184,9579,1912,-5604
4237,5409,4478,-9284,8473
9043,6562,-7234,5047,-6052
-9209,-5830,-6467,16,5606
219,-9439,7695,5311,1001
-8546,-5986,-1981,2081,2115
-1736,-5875,657,-8175,-7805
1252,5635,-2347,-7259,2903
-9311,2289,-406,526,9274
8244,-1059,1207,9197,7856
-2348,-2264,9879,7376,4610
-5357,-2766,5782,-9572,7963
5064,-5904,3013,-2530,4400
-3449,9909,9298,-1423,2810
8155,-8866,-8439,-2710,-840
-1436,-6653,-8720,9687,-8369
-5278,-2382,-9876,-7494,2232
5099,1149,-1696,6020,4219
2844,-427,1834,2278,-2184
3717,5231,9696,-2416,3657
6106,3116,-6750,1681,9755
6377,-4922,-37,-2151,3159
-7289,-5271,9993,596,6181
9379,-9834,-4165,4491,1660
-9357,-4185,2505,1812,9681
6314,3221,-3189,-7673,8837
-6320,5421,6558,4828,-6135
-2683,-519,480,6297,691
8055,3686,-8988,4708,5324
7153,4870,-4614,-2443,-9760
8702,-3777,-8858,-5809,7385
-7757,2888,6471,-8023,3313
9660,-7273,920,1735,8655
8267,-2498,6893,-2440,-7500
5338,-6791,6591,-8734,7117
8850,6727,1555,-1712,2488
8772,-8097,3648,-4946,8757
2400,9096,9090,5562,-6132
3279,1774,-4857,-7285,-2751
2524,-2938,8261,-3728,7200
-6885,-1348,2873,8261,3481
-7802,7073,-8043,8822,-9701
-6686,-7675,-6888,-4393,5613
7622,-2907,-3978,-5218,8316
8368,5197,-7560,-949,-4333
-4937,-3633,2616,-9061,6249
3157,9203,-4669,9501,-392
-3212,-9850,-7123,5234,9752
2271,9011,6847,-1478,-6772
-3998,-2786,-2041,2949,-2396
1768,1079,2022,9930,525
4572,2988,1350,-4337,-8597
9807,1380,8797,-6501,-1191
2955,1430,-7751,749,8488
4394,5536,9386,-2088,-6244
8927,7683,-2463,9847,2988
1476,9988,-2174,4722,5607
9139,4990,5668,-4243,-4307
-8953,7340,1919,2367,-5224
6363,-6953,-5554,-104,-658
-5942,-6408,3534,1637,9810
-3823,8363,7604,1844,-5778
8609,-9379,6060,7990,-6647
9259,3718,-4621,6490,-8203
-4523,8486,1044,-2859,-8717
7365,9190,9207,-731,-891
4654,-8833,-1455,1174,-5278
-3237,-4377,9439,5189,7078
2150,-813,-4034,163,-2937
-2831,-1218,-3292,4627,7040
6351,2041,-7617,5101,-6020
-6241,6289,-4146,232,-7901
6087,3802,9828,-9439,-8727
-8429,-8242,1730,-1283,352
8518,5633,9462,8172,1837
-6335,-6697,6776,5944,-6625
-2258,7348,6343,-687,-1899
-8764,1397,-6987,5862,8432
5796,8523,-4780,5463,-5582
-8136,7248,-2083,-4758,5348
8198,4994,-6625,-8208,531
-3839,9014,-3690,-5073,-8493
-2394,-4867,-6297,176,-4028
-8849,2374,2418,2197,3432
-5521,-6924,-5422,-3368,-1832
5824,6958,-3199,-461,6640
-448,-8792,5078,-145,-8747
2560,-8244,4585,-6469,6687
6667,3804,-8367,-7757,725
3842,7963,-7890,6118,6083
3906,8911,8367,1578,9091
3882,-4180,-3133,1158,3642
-6342,-8796,5633,8634,-9403
369,112,9275,8934,-4668
-8218,4796,-7886,8062,-2540
7585,7571,2218,4087,9844
-5215,165,-8843,-7024,5588
-4991,4919,8471,6369,7438
6628,-6259,-4316,3459,-4403
5962,3075,2911,-6937,2608
-5458,9842,-4280,-1853,-3234
770,4193,2579,-7679,4106
6660,2291,3331,7363,-786
-9862,6276,8549,4860,404
1156,6551,-4154,8369,9533
-5621,-6195,312,-2313,-2925
-3295,2634,-7238,3611,-3382
-6891,8100,7325,887,6735
1224,5780,-2883,-8312,8767
4832,2014,-8267,843,-5609
-9211,-9641,-2722,-9581,6427
4804,8028,1903,-7709,4625
-674,-6043,-2991,-875,-8407
-5973,1522,4663,7856,-123
1723,6180,-4746,8505,-4878
1757,5142,-4906,-660,6580
5194,216,-3814,-4063,-2608
-4914,-5009,-9446,-918,4738
-6255,1478,7750,4512,-1208
5410,2137,1483,-5575,-7342
-5429,2492,2006,-9353,2058
-7098,7380,-1684,9064,8396
6083,6416,3021,-1577,-2766
3011,-4882,-9931,-3189,-3036
-9651,-2695,7554,7187,4713
-5098,-7681,557,-4245,1165
-6381,-4822,7418,-1616,-9873
-3471,-2430,8728,2849,8364
-5296,7947,-9333,7272,5480
-3124,-9418,4940,9300,-8840
5558,-1871,2882,422,5481
-6895,1315,5358,8091,-1265
-8155,-2543,1081,-5089,-6533
9027,-6900,3509,8923,-2370
847,297,9162,7416,-390
-6104,666,-6101,7529,2292
-4175,2376,-7032,6910,7860
1641,-7057,-9716,-9139,-7784
-7944,1047,1934,7141,4229
-3476,162,1773,-6317,-2824
-6665,5460,1475,5103,7588
-7308,-7723,4044,-8706,-8757
-7177,8901,-5907,3277,3127
9368,4890,-4507,-5478,-8873
-2728,3154,2068,4013,-527
-1537,-8837,-4535,-6100,-385
-5708,334,6212,4472,336
-2784,-2429,6418,2275,-8736
3976,3456,-6493,3550,-2179
-8864,5636,2493,1204,-6547
6611,5471,986,7542,-6537
267,-3032,-2773,1348,4941
3772,9372,-7189,65,-8643
-7375,-4023,-817,5930,-8931
9238,5597,4850,-377,-3546
88,-5074,3403,9714,9168
1457,2103,5009,185,-9971
-8290,-2412,4726,-5495,-5976
59,9514,-6931,9934,4888
-4045,6867,-6920,-856,-750
-564,6703,-6359,-5265,-7588
4484,-5197,-9329,-5769,-5734
-5845,-3734,-7367,-5948,9285
-7767,5939,-5311,-1898,-9859
-7540,-2689,-5292,3248,-918
-3213,-8031,-9094,-9639,-5612
8907,-6788,-6902,-8441,-2908
-8007,8218,-3971,7836,-2564
9588,-4911,-8420,5948,9303
-5764,-8523,-4284,-5071,-4875
-9113,7090,8437,-8601,7341
6740,840,5809,3203,2763
7977,8210,6310,-7022,8616
-2931,9974,-5929,-1066,5294
-5202,5157,-7769,-8727,-2550
-6018,7118,7489,2250,8683
-4835,2228,-6883,3267,7781
-6588,1032,-4146,7093,4552
-246,-6935,-7190,8254,-8343
5426,7732,-7093,-6495,-5568
-3127,2934,-2844,411,4198
2974,-4482,-761,9713,-1799
979,-6557,-6764,-9117,7935
-3253,-9833,8683,284,-8592
-9207,-5575,-9062,-9507,1759
-6956,-6956,5423,-5487,6044
-2472,-7912,9784,-6273,5210
9161,-154,-2784,8425,-2726
-2915,-1807,-3707,-834,9429
-2561,-1570,2471,8225,-686
6915,-2406,6922,7853,1201
-4798,1695,-6937,-8325,-6298
-3139,-8503,9122,9473,-8386
-1116,-5750,-3940,7268,-6490
6332,-2110,-844,-5413,-6581
-4596,6775,-3901,3922,221
8055,4254,-1726,-9525,-4854
-7936,5719,3398,6015,3621
-769,-6696,-4031,-7558,1890
2693,-8408,-9181,-8234,-3571
4147,8028,3371,1412,8955
-352,-3160,8468,8436,-6513
6859,-6307,-3220,-5297,-4905
-9392,-1591,5767,-324,-5232
5176,-6808,-99,6217,-2855
-6594,5174,-4945,5367,2308
3543,3580,5623,-754,-2288
-641,-25,8743,4694,7944
-8329,-1993,-9222,-9590,-7829
-2754,4621,7697,8154,1134
-5746,-5198,-7707,2654,-5233
9238,-8053,837,5455,8873
-4916,-4280,8094,9507,-6676
2445,2844,-1685,9516,-7458
2736,4358,-653,9846,7807
1572,2181,5848,-2123,6554
-6020,652,8294,-6038,-9728
-5898,1914,2730,-5062,-227
-474,-9521,-6839,-7266,-5809
-7873,-6487,-314,9268,5750
6976,-6242,2538,-61,833
-9337,-6620,-7199,-3807,-8313
-6595,-193,878,835,-9207
2073,-8182,-4208,-5486,-5979
-826,4135,970,-3949,1838
9410,9720,4877,9044,-3233
-3252,8973,7541,-4191,2126
-4087,-9100,-1632,3217,7879
6492,1617,7863,-2494,-8524
-6807,8627,-3009,-4851,-6364
7118,-545,-431,-4514,9424
-7289,8865,8384,-854,4014
2148,7011,-3629,7296,-1642
3265,-1100,-1826,-7941,6237
9428,8224,204,5958,-5316
845,5090,-5369,5387,-22
8525,-390,-6457,8928,-5012
-3379,260,5135,-8290,5698
-4176,-6877,-7978,-2380,1617
-6608,7542,4445,6371,-4385
-1446,-3369,-7899,-2257,2012
-3186,9850,9059,9849,-2889
3383,-4759,-3661,-1506,-3828
1870,679,-109,-9190,-6475
4730,1077,1008,9439,-6760
3247,-3435,-2130,451,4260
-9687,-5722,4149,-7314,5137
9769,1857,3409,-29,8660
-3794,-8308,-3507,4763,7976
-454,1657,2113,4205,83
8096,5518,4527,-956,-310
-5999,3088,-4288,6866,2831
-8125,4032,-6867,-5697,5716
-4651,7626,-2878,9365,-6657
8466,481,2275,-3672,6261
2703,7962,8202,9917,9677
7450,3375,-3466,-1631,-1727
8215,9596,-9514,-3193,-8523
-7710,4099,5393,7619,-361
-7407,-4402,-4461,-7285,-1898
2917,8592,-4007,9132,3778
-7211,76,-8410,8164,8549
-6654,-9964,5074,432,3990
3040,8878,6689,-9114,-7474
-6097,2381,6315,-6879,6170
2391,2303,8425,-8103,1353
5429,6547,-9564,5677,9615
-2187,524,-8769,-824,-5420
2193,-3387,5504,7754,8441
9926,-5145,-7138,-7109,9100
5382,8737,-1337,3157,-1456
9194,8910,2484,9809,410
-9654,-834,7067,-6157,9072
-8232,776,-3600,3490,-1516
-2067,3667,2939,3117,4615
4341,-9766,8769,-8262,4940
1569,4102,460,6518,3673
7043,-8153,6252,-5291,-2893
-6469,-6034,-2819,2422,4344
-353,-393,-4223,716,-3358
-7051,3554,-3911,-7793,5638
4778,7608,-1564,3815,-5264
3542,-4591,5770,8230,7141
-2339,-9940,3924,6740,1410
-669,-729,-3501,-904,158
8690,-5039,-3140,8196,-3401
-2971,9896,-9253,296,8670
-4781,8624,-4817,1594,8985
-4217,9976,4536,4425,-7362
2356,5249,-4035,-3571,1623
2819,3844,-6211,4046,-2185
-4211,1862,6402,973,1744
7744,1638,-9132,7974,4998
-5281,4889,-329,2730,2667
1696,4115,-7222,-1764,-5282
-591,-9651,-6247,2059,-4533
8615,-968,-2305,-5792,1041
-3236,-4734,9758,-6153,-1304
3029,-2376,-2359,-2564,-7663
656,6618,3082,6362,-9997
4061,9516,-1364,-5439,7019
-4880,-7607,-1665,-5380,4422
5914,-5241,-9158,-1102,-3557
9587,-6616,-645,4385,1558
-9595,-2238,-517,3018,5672
-5117,-3571,4544,-1709,7695
5885,-4182,-434,6372,-2595
-1129,1328,-2492,-4899,1488
4147,-1039,-4622,-6717,4312
-6449,1749,-5691,1005,-3204
-1690,9954,-2951,-6746,-6626
-7093,8292,-7510,-855,1108
2911,-5765,-209,7813,5572
713,2034,6088,-4956,7848
-5188,-4194,-224,-409,1239
-5778,-4986,3940,-6373,657
3118,2152,-4397,-8506,-5137
-3548,8917,2733,3993,-6020
-7292,9170,3021,-3833,8969
1667,6908,6163,-1763,-1003
-4375,9720,9142,9337,-4686
9223,-635,4098,-9450,1203
-5326,-564,2238,5563,2741
-8648,7460,6132,7490,-7431
7331,9081,-4135,2798,7880
-1665,7819,112,493,-996
-5425,6611,-7676,-1777,-1254
7741,-5244,-1592,772,-2256
4287,-7708,-9067,2493,2682
8337,-7970,-8272,1239,-798
-5101,7336,-6124,-4487,-5434
5670,-8378,4433,-3944,-7620
-1454,-4110,7432,-2378,3021
3546,-480,6958,-7388,9375
-2052,1418,-6358,6909,2524
5096,5358,-6600,-3109,4593
1543,2983,-9791,-5694,3121
2354,-9646,8542,-5731,8272
7871,-5345,-3573,-8739,6710
8831,415,9290,-2382,2422
8322,-7638,-3685,3115,-6194
5585,-419,4983,-4425,4138
-8517,-3470,6690,-5668,-1801
2371,9015,-1706,-2340,7069
2287,-1887,1650,-9948,5836
7896,-3565,-8843,-2461,-3443
-8763,6190,-27,-8639,3421
-3737,2423,-7074,3055,3307
-6078,-3829,3663,-9213,4366
-5734,-6615,-4085,6154,1863
487,-6856,8082,2502,-3093
7547,4134,4853,-5151,-9098
1351,1648,3853,-8473,2435
158,5724,8874,-6654,2945
-3620,6298,-2793,-5614,-6066
4808,-8340,5278,-7346,8335
-6072,-2924,9358,-8960,820
1740,-3845,2115,510,4226
1018,9931,-3914,9579,7538
-695,-6549,8930,3869,-6428
4694,7862,-5843,-7437,-3683
-4796,-7426,3677,4454,2844
8347,7094,6117,-1047,-1372
6814,6433,-4495,7304,-5982
8181,-4292,8395,8811,-977
1540,-1255,6643,-4648,9615
-7763,-7619,5237,4867,-723
6069,-8598,3086,-1498,-9301
-8801,-1773,-7518,275,6294
-6583,-4616,4022,1679,-5617
4423,6085,-4791,1689,-2
-2256,-8888,6989,5574,-5079
8947,-9854,-6060,7720,-472
-5245,820,-5572,7777,8754
-7919,2618,-7095,5085,-1445
-3052,3032,8170,-4186,-752
8504,2269,7585,923,9128
5740,-843,548,1236,-298
652,5542,-6255,-8716,1992
-3982,7102,-355,8433,-3908
-1028,-7068,-3380,-3287,-4616
-1824,9688,4738,-8827,-8235
8233,-9349,-5346,-3569,1220
3177,-2886,-1126,-216,6564
3295,9563,-2146,3782,4858
6895,-686,-9229,-5498,-9432
-2774,9931,9384,-1541,-7179
-5880,-7977,-4458,2930,3866
-6079,-1726,9208,-2260,8550
3596,-5161,696,-8758,2142
-5541,9593,-972,7413,-9889
-7865,5310,-372,4512,-8264
-6963,5068,-9248,7287,2166
8673,-3391,4732,128,-8243
-3424,9006,1557,3665,-9322
-5385,-6559,-2050,9755,-6282
5824,1076,3658,895,5724
6168,4388,1011,-5995,7748
3182,-6537,-6031,-8790,-9187
-9127,-1758,-9465,2870,-3534
2623,9095,5786,-7535,-3135
3647,-6404,-9495,8787,-4053
8685,4529,-9421,2295,6824
1134,-348,9387,4577,4713
-9671,-8624,146,7694,-5154
8140,5210,-4130,-8094,7131
-5188,-1088,9574,-5434,2315
-4098,-4879,2954,8534,-5350
8402,-1320,7507,-8445,2077
-2229,-1282,-3986,5374,2110
6069,-3428,-9565,-1813,-399
-2722,228,-4511,-1958,-6267
-2929,-6820,-5069,4951,311
778,3793,9239,4822,-9361
-2825,-294,3383,8431,4412
-312,1265,-1427,2092,-2953
-7964,8432,-6836,3625,9226
-2850,-6539,-9770,-762,9337
-332,5746,-8202,7764,-4712
-7247,-5598,-8542,9567,360
-7186,931,1813,3599,7161
-7933,-9830,7358,4447,3041
-5680,5521,224,-8844,-1153
647,-2890,6091,7480,-3447
-8799,4307,8162,-3769,663
1157,7040,-2705,3882,9547
5087,-2178,1538,457,-5896
-2616,-5887,-5980,-1073,-3018
163,4777,-2724,-455,-8382
4660,-9224,5466,-6627,-5352
8559,6538,-9670,8119,5525
4768,9512,-622,4514,-6543
-6696,9573,3312,7813,-6016
-9681,-5820,-3280,8800,-7596
-2943,3158,-8437,-8256,-7897
3703,-5822,-7142,2565,-4456
-5527,-9983,-6130,5750,9662
3891,-5128,-7688,8742,3417
-7715,2805,-8331,4721,4749
-4529,8446,-7606,-9211,7300
5416,-9315,-6963,-656,7750
-6370,-2203,4960,-2475,1534
156,-961,-798,3625,-7053
7013,-2093,-2552,-3112,7701
6965,2949,-1840,-7791,-4334
-6341,1107,7929,9240,5927
8143,-4088,3782,-5847,7368
-1677,-1182,1703,-7412,8405
-6974,-4166,8498,-4,-5511
8553,5117,8755,8151,161
-2081,-758,7663,-4704,-6732
-7795,6689,-5458,6753,-3257
-857,6356,496,4553,-8085
-6379,-9398,4455,-3917,4320
-788,5068,1093,-6854,-3395
7591,2406,-2837,6360,9282
5520,3492,5096,-6333,-6037
1245,9982,-5845,-6535,8694
-1897,8711,-7235,-2724,-6437
-9132,-1868,-5626,6136,3912
338,1621,-6476,7182,-19
1374,7690,9612,-3600,7073
-7702,2062,7507,-6855,-7582
2253,-1355,-2000,-6880,8159
8719,9578,2769,5951,-5653
-7853,4293,-6898,-2982,6724
6045,-5219,-7253,4888,-5981
-196,4275,6570,-6788,305
565,-2702,9430,-7870,-9623
-6732,1445,-6439,-6463,-2614
-2447,-8755,7488,696,-9994
1383,5963,9659,1799,-4826
-3244,-6947,-8164,-7902,4073
1754,751,-8525,1174,-2912
8951,-2471,-3100,-5246,6731
